"Sinsiy pcbaq biru, lokah su ga.","老師，你好嗎？","https://web.klokah.tw/ninew/sound/16/01/01-B-1.mp3"
"musa","會","https://web.klokah.tw/ninew/sound/16/08/04-C-5-1.mp3"
"’lwan","找到；尋找","https://web.klokah.tw/ninew/sound/16/08/04-C-5-2.mp3"
"inu","那裡","https://web.klokah.tw/ninew/sound/16/08/04-C-5-3.mp3"
"qu","[虛]","https://web.klokah.tw/ninew/sound/16/08/04-C-5-4.mp3"
"kwara","全部","https://web.klokah.tw/ninew/sound/16/08/04-C-5-5.mp3"
"mzzyuwaw","問題","https://web.klokah.tw/ninew/sound/16/08/04-C-5-6.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/16/08/04-C-5-7.mp3"
"snyukan","回答","https://web.klokah.tw/ninew/sound/16/08/04-C-5-8.mp3"
"qaniy","這個","https://web.klokah.tw/ninew/sound/16/08/04-C-5-9.mp3"
"cyux kska na biru.","在書裡。","https://web.klokah.tw/ninew/sound/16/08/04-B-6.mp3"
"cyux","在","https://web.klokah.tw/ninew/sound/16/08/04-C-6-1.mp3"
"kska","裡面","https://web.klokah.tw/ninew/sound/16/08/04-C-6-2.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/16/08/04-C-6-3.mp3"
"biru","書","https://web.klokah.tw/ninew/sound/16/08/04-C-6-4.mp3"
"qnzyat lmpuw biru ga, musa tmwang kinbaqan ta.","認真念書可以讓我們增加知識。","https://web.klokah.tw/ninew/sound/16/08/04-B-7.mp3"
"qnzyat","認真","https://web.klokah.tw/ninew/sound/16/08/04-C-7-1.mp3"
"lmpuw biru","念書","https://web.klokah.tw/ninew/sound/16/08/04-C-7-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/04-C-7-3.mp3"
"musa","就會","https://web.klokah.tw/ninew/sound/16/08/04-C-7-4.mp3"
"tmwang","增加","https://web.klokah.tw/ninew/sound/16/08/04-C-7-5.mp3"
"kinbaqan","知識","https://web.klokah.tw/ninew/sound/16/08/04-C-7-6.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/16/08/04-C-7-7.mp3"
"linnpuw su biru qaniy.","你讀過這本書嗎？","https://web.klokah.tw/ninew/sound/16/08/05-B-1.mp3"
"linnpuw","讀過","https://web.klokah.tw/ninew/sound/16/08/05-C-1-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/05-C-1-2.mp3"
"biru","書","https://web.klokah.tw/ninew/sound/16/08/05-C-1-3.mp3"
"qaniy","這","https://web.klokah.tw/ninew/sound/16/08/05-C-1-4.mp3"
"linnpuw maku la, sozyan maku mita biru qaniy.","我讀過，我喜歡這本書。","https://web.klokah.tw/ninew/sound/16/08/05-B-2.mp3"
"linnpuw","讀過","https://web.klokah.tw/ninew/sound/16/08/05-C-2-1.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/05-C-2-2.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/08/05-C-2-3.mp3"
"sozyan","喜歡","https://web.klokah.tw/ninew/sound/16/08/05-C-2-4.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/05-C-2-5.mp3"
"mita","看","https://web.klokah.tw/ninew/sound/16/08/05-C-2-6.mp3"
"biru","書","https://web.klokah.tw/ninew/sound/16/08/05-C-2-7.mp3"
"qaniy","[虛]","https://web.klokah.tw/ninew/sound/16/08/05-C-2-8.mp3"
"ksyugay ta biru su qaniy ma.","我可以向你借這本書嗎？","https://web.klokah.tw/ninew/sound/16/08/05-B-3.mp3"
"ksyugay","借","https://web.klokah.tw/ninew/sound/16/08/05-C-3-1.mp3"
"ta","我們","https://web.klokah.tw/ninew/sound/16/08/05-C-3-2.mp3"
"biru","書","https://web.klokah.tw/ninew/sound/16/08/05-C-3-3.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/05-C-3-4.mp3"
"qaniy","這","https://web.klokah.tw/ninew/sound/16/08/05-C-3-5.mp3"
"ma","[虛]","https://web.klokah.tw/ninew/sound/16/08/05-C-3-6.mp3"
"ungat knan, baqun mu cyux Sazyun hya, anay misu sksyuw.","我沒有，但是我知道Sazyun有，我可以幫你向她借。","https://web.klokah.tw/ninew/sound/16/08/05-B-4.mp3"
"ungat","沒有","https://web.klokah.tw/ninew/sound/16/08/05-C-4-1.mp3"
"knan","我","https://web.klokah.tw/ninew/sound/16/08/05-C-4-2.mp3"
"baqun","知道","https://web.klokah.tw/ninew/sound/16/08/05-C-4-3.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/16/08/05-C-4-4.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/08/05-C-4-5.mp3"
"Sazyun","（人名）","https://web.klokah.tw/ninew/sound/16/08/05-C-4-6.mp3"
"hya","她","https://web.klokah.tw/ninew/sound/16/08/05-C-4-7.mp3"
"anay","會","https://web.klokah.tw/ninew/sound/16/08/05-C-4-8.mp3"
"misu","我","https://web.klokah.tw/ninew/sound/16/08/05-C-4-9.mp3"
"sksyuw","借","https://web.klokah.tw/ninew/sound/16/08/05-C-4-10.mp3"
"mhway su, mhani ksyugan su nya ga, bqan knan kiy.","謝謝，如果借到的話，麻煩你拿給我。","https://web.klokah.tw/ninew/sound/16/08/05-B-5.mp3"
"mhway","謝謝","https://web.klokah.tw/ninew/sound/16/08/05-C-5-1.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/05-C-5-2.mp3"
"mhani","如果","https://web.klokah.tw/ninew/sound/16/08/05-C-5-3.mp3"
"ksyugan","借給","https://web.klokah.tw/ninew/sound/16/08/05-C-5-4.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/05-C-5-5.mp3"
"nya","時候","https://web.klokah.tw/ninew/sound/16/08/05-C-5-6.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/05-C-5-7.mp3"
"bqan","給","https://web.klokah.tw/ninew/sound/16/08/05-C-5-8.mp3"
"knan","我","https://web.klokah.tw/ninew/sound/16/08/05-C-5-9.mp3"
"kiy","[虛]","https://web.klokah.tw/ninew/sound/16/08/05-C-5-10.mp3"
"aw, ana ga mhani suqun su lmpuw lga, ani sbzih miq Sazyun nanak lkiy.","好的，不過看完的時候，你自己還給Sazyun。","https://web.klokah.tw/ninew/sound/16/08/05-B-6.mp3"
"aw","好","https://web.klokah.tw/ninew/sound/16/08/05-C-6-1.mp3"
"ana","但是","https://web.klokah.tw/ninew/sound/16/08/05-C-6-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/05-C-6-3.mp3"
"mhani","如果","https://web.klokah.tw/ninew/sound/16/08/05-C-6-4.mp3"
"suqun","結束","https://web.klokah.tw/ninew/sound/16/08/05-C-6-5.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/05-C-6-6.mp3"
"lmpuw","讀","https://web.klokah.tw/ninew/sound/16/08/05-C-6-7.mp3"
"lga","[虛]","https://web.klokah.tw/ninew/sound/16/08/05-C-6-8.mp3"
"ani","要","https://web.klokah.tw/ninew/sound/16/08/05-C-6-9.mp3"
"sbzih","還","https://web.klokah.tw/ninew/sound/16/08/05-C-6-10.mp3"
"miq","給","https://web.klokah.tw/ninew/sound/16/08/05-C-6-11.mp3"
"Sazyun","（人名）","https://web.klokah.tw/ninew/sound/16/08/05-C-6-12.mp3"
"nanak","自己","https://web.klokah.tw/ninew/sound/16/08/05-C-6-13.mp3"
"lkiy","喔","https://web.klokah.tw/ninew/sound/16/08/05-C-6-14.mp3"
"mnwah sami bziran biru shera ki minglu sami mqwas biru maku.","昨天我和同學一起到書店去。","https://web.klokah.tw/ninew/sound/16/08/06-B-1.mp3"
"mnwah","去過","https://web.klokah.tw/ninew/sound/16/08/06-C-1-1.mp3"
"sami","我們","https://web.klokah.tw/ninew/sound/16/08/06-C-1-2.mp3"
"bziran biru","書店","https://web.klokah.tw/ninew/sound/16/08/06-C-1-3.mp3"
"shera","昨日","https://web.klokah.tw/ninew/sound/16/08/06-C-1-4.mp3"
"ki","和","https://web.klokah.tw/ninew/sound/16/08/06-C-1-5.mp3"
"minglu sami mqwas biru","同學","https://web.klokah.tw/ninew/sound/16/08/06-C-1-6.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/08/06-C-1-7.mp3"
"smoya sami mbaziy khu biru ki biru ke’ kinhmgan.","我們都想買字典和故事書。","https://web.klokah.tw/ninew/sound/16/08/06-B-2.mp3"
"smoya","想要","https://web.klokah.tw/ninew/sound/16/08/06-C-2-1.mp3"
"sami","我們","https://web.klokah.tw/ninew/sound/16/08/06-C-2-2.mp3"
"mbaziy","買","https://web.klokah.tw/ninew/sound/16/08/06-C-2-3.mp3"
"khu biru","字典","https://web.klokah.tw/ninew/sound/16/08/06-C-2-4.mp3"
"ki","和","https://web.klokah.tw/ninew/sound/16/08/06-C-2-5.mp3"
"biru ke’ kinhmgan","故事書","https://web.klokah.tw/ninew/sound/16/08/06-C-2-6.mp3"
"son qasa lga mtnaq bnaziy myan biru ka khu biru.","結果我們兩人各買了一本相同的字典。","https://web.klokah.tw/ninew/sound/16/08/06-B-3.mp3"
"son qasa","結果呢","https://web.klokah.tw/ninew/sound/16/08/06-C-3-1.mp3"
"lga","[虛]","https://web.klokah.tw/ninew/sound/16/08/06-C-3-2.mp3"
"mtnaq","一樣","https://web.klokah.tw/ninew/sound/16/08/06-C-3-3.mp3"
"bnaziy","買的","https://web.klokah.tw/ninew/sound/16/08/06-C-3-4.mp3"
"myan","我們","https://web.klokah.tw/ninew/sound/16/08/06-C-3-5.mp3"
"biru","書","https://web.klokah.tw/ninew/sound/16/08/06-C-3-6.mp3"
"ka","[虛]","https://web.klokah.tw/ninew/sound/16/08/06-C-3-7.mp3"
"khu biru","字典","https://web.klokah.tw/ninew/sound/16/08/06-C-3-8.mp3"
"ana ga ini ptnaq bnaziy myan biru ke’ kinhmgan hya.","但是我們買的故事書卻不同。","https://web.klokah.tw/ninew/sound/16/08/06-B-4.mp3"
"ana","但是","https://web.klokah.tw/ninew/sound/16/08/06-C-4-1.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/06-C-4-2.mp3"
"ini","不","https://web.klokah.tw/ninew/sound/16/08/06-C-4-3.mp3"
"ptnaq","一樣","https://web.klokah.tw/ninew/sound/16/08/06-C-4-4.mp3"
"bnaziy","買的","https://web.klokah.tw/ninew/sound/16/08/06-C-4-5.mp3"
"myan","我們","https://web.klokah.tw/ninew/sound/16/08/06-C-4-6.mp3"
"biru","書","https://web.klokah.tw/ninew/sound/16/08/06-C-4-7.mp3"
"ke’","話","https://web.klokah.tw/ninew/sound/16/08/06-C-4-8.mp3"
"kinhmgan","故事","https://web.klokah.tw/ninew/sound/16/08/06-C-4-9.mp3"
"hya","[虛]","https://web.klokah.tw/ninew/sound/16/08/06-C-4-10.mp3"
"ana ini ptnaq bnaziy myan biru ga, mtnaq pila binziran myan hya.","雖然買的書不同，但是價錢剛好相同。","https://web.klokah.tw/ninew/sound/16/08/06-B-5.mp3"
"ana","雖然","https://web.klokah.tw/ninew/sound/16/08/06-C-5-1.mp3"
"ini","不","https://web.klokah.tw/ninew/sound/16/08/06-C-5-2.mp3"
"ptnaq","一樣","https://web.klokah.tw/ninew/sound/16/08/06-C-5-3.mp3"
"bnaziy","買的","https://web.klokah.tw/ninew/sound/16/08/06-C-5-4.mp3"
"myan","我們","https://web.klokah.tw/ninew/sound/16/08/06-C-5-5.mp3"
"biru","書","https://web.klokah.tw/ninew/sound/16/08/06-C-5-6.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/06-C-5-7.mp3"
"mtnaq","一樣","https://web.klokah.tw/ninew/sound/16/08/06-C-5-8.mp3"
"pila","錢","https://web.klokah.tw/ninew/sound/16/08/06-C-5-9.mp3"
"binziran","花費；購買","https://web.klokah.tw/ninew/sound/16/08/06-C-5-10.mp3"
"myan","我們","https://web.klokah.tw/ninew/sound/16/08/06-C-5-11.mp3"
"hya","[虛]","https://web.klokah.tw/ninew/sound/16/08/06-C-5-12.mp3"
"nyux saku mqbaq miru,","我在練習寫字，","https://web.klokah.tw/ninew/sound/16/08/07-B-1.mp3"
"nyux","在","https://web.klokah.tw/ninew/sound/16/08/07-C-1-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/08/07-C-1-2.mp3"
"mqbaq","學","https://web.klokah.tw/ninew/sound/16/08/07-C-1-3.mp3"
"miru","寫字","https://web.klokah.tw/ninew/sound/16/08/07-C-1-4.mp3"
"aki helaw baq miru qu sozyan mu.","我好希望能趕快學會寫字。","https://web.klokah.tw/ninew/sound/16/08/07-B-2.mp3"
"aki","能","https://web.klokah.tw/ninew/sound/16/08/07-C-2-1.mp3"
"helaw","快","https://web.klokah.tw/ninew/sound/16/08/07-C-2-2.mp3"
"baq","會","https://web.klokah.tw/ninew/sound/16/08/07-C-2-3.mp3"
"miru","寫字","https://web.klokah.tw/ninew/sound/16/08/07-C-2-4.mp3"
"qu","[虛]","https://web.klokah.tw/ninew/sound/16/08/07-C-2-5.mp3"
"sozyan","喜歡","https://web.klokah.tw/ninew/sound/16/08/07-C-2-6.mp3"
"mu","我","https://web.klokah.tw/ninew/sound/16/08/07-C-2-7.mp3"
"mhani baq saku miru lga,","如果我學會了寫字，","https://web.klokah.tw/ninew/sound/16/08/07-B-3.mp3"
"mhani","如果","https://web.klokah.tw/ninew/sound/16/08/07-C-3-1.mp3"
"baq","會","https://web.klokah.tw/ninew/sound/16/08/07-C-3-2.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/08/07-C-3-3.mp3"
"miru","寫字","https://web.klokah.tw/ninew/sound/16/08/07-C-3-4.mp3"
"lga","[虛]","https://web.klokah.tw/ninew/sound/16/08/07-C-3-5.mp3"
"mosa maku qs’un p’aras Tegami qsuzyan mlikuy cyux tuwahiq.","我想先寫信給在遠方的哥哥。","https://web.klokah.tw/ninew/sound/16/08/07-B-4.mp3"
"mosa","想要","https://web.klokah.tw/ninew/sound/16/08/07-C-4-1.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/07-C-4-2.mp3"
"qs’un","先","https://web.klokah.tw/ninew/sound/16/08/07-C-4-3.mp3"
"p’aras","寄","https://web.klokah.tw/ninew/sound/16/08/07-C-4-4.mp3"
"Tegami","信","https://web.klokah.tw/ninew/sound/16/08/07-C-4-5.mp3"
"qsuzyan","兄，姐","https://web.klokah.tw/ninew/sound/16/08/07-C-4-6.mp3"
"mlikuy","男","https://web.klokah.tw/ninew/sound/16/08/07-C-4-7.mp3"
"cyux","在","https://web.klokah.tw/ninew/sound/16/08/07-C-4-8.mp3"
"tuwahiq","遠方","https://web.klokah.tw/ninew/sound/16/08/07-C-4-9.mp3"
"s’nun maku balay, wayal mtzyuwaw qalang binah.","他到外地工作，我很想念他。","https://web.klokah.tw/ninew/sound/16/08/07-B-5.mp3"
"s’nun","想念","https://web.klokah.tw/ninew/sound/16/08/07-C-5-1.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/07-C-5-2.mp3"
"balay","真","https://web.klokah.tw/ninew/sound/16/08/07-C-5-3.mp3"
"wayal","去","https://web.klokah.tw/ninew/sound/16/08/07-C-5-4.mp3"
"mtzyuwaw","工作","https://web.klokah.tw/ninew/sound/16/08/07-C-5-5.mp3"
"qalang binah","異鄉","https://web.klokah.tw/ninew/sound/16/08/07-C-5-6.mp3"
"ini baqiy kya cyux hmsuwa squ pira kawas qani la.","不知道他這幾年過得怎麼樣。","https://web.klokah.tw/ninew/sound/16/08/07-B-6.mp3"
"ini baqiy","不知道","https://web.klokah.tw/ninew/sound/16/08/07-C-6-1.mp3"
"kya","[虛]","https://web.klokah.tw/ninew/sound/16/08/07-C-6-2.mp3"
"cyux","有","https://web.klokah.tw/ninew/sound/16/08/07-C-6-3.mp3"
"hmsuwa","如何","https://web.klokah.tw/ninew/sound/16/08/07-C-6-4.mp3"
"squ","[虛]","https://web.klokah.tw/ninew/sound/16/08/07-C-6-5.mp3"
"pira","多少","https://web.klokah.tw/ninew/sound/16/08/07-C-6-6.mp3"
"kawas","年","https://web.klokah.tw/ninew/sound/16/08/07-C-6-7.mp3"
"qani","[虛]","https://web.klokah.tw/ninew/sound/16/08/07-C-6-8.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/08/07-C-6-9.mp3"
"qsuyan, lokah su ga!","哥哥：你好！","https://web.klokah.tw/ninew/sound/16/08/08-B-1.mp3"
"qsuyan","哥哥","https://web.klokah.tw/ninew/sound/16/08/08-C-1-1.mp3"
"lokah","好","https://web.klokah.tw/ninew/sound/16/08/08-C-1-2.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/08-C-1-3.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/08-C-1-4.mp3"
"mqas saku balay, nyux maku galun soni Tegami pin’aras su.","今天接到你的信，我非常高興。","https://web.klokah.tw/ninew/sound/16/08/08-B-2.mp3"
"mqas","高興","https://web.klokah.tw/ninew/sound/16/08/08-C-2-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/08/08-C-2-2.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/08/08-C-2-3.mp3"
"nyux","有","https://web.klokah.tw/ninew/sound/16/08/08-C-2-4.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/08-C-2-5.mp3"
"galun","收到","https://web.klokah.tw/ninew/sound/16/08/08-C-2-6.mp3"
"soni","今天","https://web.klokah.tw/ninew/sound/16/08/08-C-2-7.mp3"
"Tegami","信","https://web.klokah.tw/ninew/sound/16/08/08-C-2-8.mp3"
"pin’aras","寄","https://web.klokah.tw/ninew/sound/16/08/08-C-2-9.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/08-C-2-10.mp3"
"taqu pin’aras su cyugal biru squ bzyacing wayal ga, sozyan maku balay.","上個月你送給我的三本書，我都很喜歡。","https://web.klokah.tw/ninew/sound/16/08/08-B-3.mp3"
"taqu","[虛]","https://web.klokah.tw/ninew/sound/16/08/08-C-3-1.mp3"
"pin’aras","寄","https://web.klokah.tw/ninew/sound/16/08/08-C-3-2.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/08-C-3-3.mp3"
"cyugal","三","https://web.klokah.tw/ninew/sound/16/08/08-C-3-4.mp3"
"biru","書","https://web.klokah.tw/ninew/sound/16/08/08-C-3-5.mp3"
"squ","[虛]","https://web.klokah.tw/ninew/sound/16/08/08-C-3-6.mp3"
"bzyacing","月","https://web.klokah.tw/ninew/sound/16/08/08-C-3-7.mp3"
"wayal","上","https://web.klokah.tw/ninew/sound/16/08/08-C-3-8.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/08-C-3-9.mp3"
"sozyan","喜歡","https://web.klokah.tw/ninew/sound/16/08/08-C-3-10.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/08-C-3-11.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/08/08-C-3-12.mp3"
"pongan maku mha, wal su tmasuq mquwas ru musa su m’sinsiy la.","聽說你畢業了，就要成為老師。","https://web.klokah.tw/ninew/sound/16/08/08-B-4.mp3"
"pongan","聽","https://web.klokah.tw/ninew/sound/16/08/08-C-4-1.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/08-C-4-2.mp3"
"mha","說","https://web.klokah.tw/ninew/sound/16/08/08-C-4-3.mp3"
"wal","已經","https://web.klokah.tw/ninew/sound/16/08/08-C-4-4.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/08-C-4-5.mp3"
"tmasuq mquwas","畢業","https://web.klokah.tw/ninew/sound/16/08/08-C-4-6.mp3"
"ru","要","https://web.klokah.tw/ninew/sound/16/08/08-C-4-7.mp3"
"musa","會去","https://web.klokah.tw/ninew/sound/16/08/08-C-4-8.mp3"
"su","你","https://web.klokah.tw/ninew/sound/16/08/08-C-4-9.mp3"
"m’sinsiy","成為老師","https://web.klokah.tw/ninew/sound/16/08/08-C-4-10.mp3"
"la","[虛]","https://web.klokah.tw/ninew/sound/16/08/08-C-4-11.mp3"
"pqnzyat saku mqbaq biru uzi.","我也會努力讀書。","https://web.klokah.tw/ninew/sound/16/08/08-B-5.mp3"
"pqnzyat","要認真","https://web.klokah.tw/ninew/sound/16/08/08-C-5-1.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/08/08-C-5-2.mp3"
"mqbaq biru","讀書","https://web.klokah.tw/ninew/sound/16/08/08-C-5-3.mp3"
"uzi","也","https://web.klokah.tw/ninew/sound/16/08/08-C-5-4.mp3"
"snozya maku ga, babaw nya aki saku blaq na Sinsiy.","我希望將來做個優秀的老師。","https://web.klokah.tw/ninew/sound/16/08/08-B-6.mp3"
"snozya","願望","https://web.klokah.tw/ninew/sound/16/08/08-C-6-1.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/08/08-C-6-2.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/08-C-6-3.mp3"
"babaw","以後","https://web.klokah.tw/ninew/sound/16/08/08-C-6-4.mp3"
"nya","[虛]","https://web.klokah.tw/ninew/sound/16/08/08-C-6-5.mp3"
"aki","應該","https://web.klokah.tw/ninew/sound/16/08/08-C-6-6.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/08/08-C-6-7.mp3"
"blaq","好","https://web.klokah.tw/ninew/sound/16/08/08-C-6-8.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/16/08/08-C-6-9.mp3"
"Sinsiy","老師","https://web.klokah.tw/ninew/sound/16/08/08-C-6-10.mp3"
"qutux qutux ryax ga miru saku biru ryax.","我每天寫日記。","https://web.klokah.tw/ninew/sound/16/08/09-B-1.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/08/09-C-1-1.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/08/09-C-1-2.mp3"
"ryax","日","https://web.klokah.tw/ninew/sound/16/08/09-C-1-3.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/09-C-1-4.mp3"
"miru","寫","https://web.klokah.tw/ninew/sound/16/08/09-C-1-5.mp3"
"saku","我","https://web.klokah.tw/ninew/sound/16/08/09-C-1-6.mp3"
"biru ryax","日記","https://web.klokah.tw/ninew/sound/16/08/09-C-1-7.mp3"
"sbiru maku qutux qutux ryax qu zyuwaw pcyuwagun maku,","我要把每天要做的事情做下來，","https://web.klokah.tw/ninew/sound/16/08/09-B-2.mp3"
"sbiru","寫下","https://web.klokah.tw/ninew/sound/16/08/09-C-2-1.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/09-C-2-2.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/08/09-C-2-3.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/08/09-C-2-4.mp3"
"ryax","日","https://web.klokah.tw/ninew/sound/16/08/09-C-2-5.mp3"
"qu","[虛]","https://web.klokah.tw/ninew/sound/16/08/09-C-2-6.mp3"
"zyuwaw","事","https://web.klokah.tw/ninew/sound/16/08/09-C-2-7.mp3"
"pcyuwagun","要做的事","https://web.klokah.tw/ninew/sound/16/08/09-C-2-8.mp3"
"maku","我；我的","https://web.klokah.tw/ninew/sound/16/08/09-C-2-9.mp3"
"qaniy ga mosa mnnangi mqbaq miru,","這樣可以練習寫字，","https://web.klokah.tw/ninew/sound/16/08/09-B-3.mp3"
"qaniy","這個","https://web.klokah.tw/ninew/sound/16/08/09-C-3-1.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/09-C-3-2.mp3"
"mosa","可以","https://web.klokah.tw/ninew/sound/16/08/09-C-3-3.mp3"
"mnnangi","順便","https://web.klokah.tw/ninew/sound/16/08/09-C-3-4.mp3"
"mqbaq","學習","https://web.klokah.tw/ninew/sound/16/08/09-C-3-5.mp3"
"miru","寫字","https://web.klokah.tw/ninew/sound/16/08/09-C-3-6.mp3"
"ru teta mlahang prkyas squ qmhut inlungan.","也可以培養我的耐心。","https://web.klokah.tw/ninew/sound/16/08/09-B-4.mp3"
"ru","或許","https://web.klokah.tw/ninew/sound/16/08/09-C-4-1.mp3"
"teta","可以","https://web.klokah.tw/ninew/sound/16/08/09-C-4-2.mp3"
"mlahang","保護","https://web.klokah.tw/ninew/sound/16/08/09-C-4-3.mp3"
"prkyas","培養","https://web.klokah.tw/ninew/sound/16/08/09-C-4-4.mp3"
"squ","[虛]","https://web.klokah.tw/ninew/sound/16/08/09-C-4-5.mp3"
"qmhut inlungan","耐心","https://web.klokah.tw/ninew/sound/16/08/09-C-4-6.mp3"
"kska na biru ryax maku ga cingay balay qu sin’inu mnglung,","日記裡有許多我的回憶，","https://web.klokah.tw/ninew/sound/16/08/09-B-5.mp3"
"kska","裡面","https://web.klokah.tw/ninew/sound/16/08/09-C-5-1.mp3"
"na","[虛]","https://web.klokah.tw/ninew/sound/16/08/09-C-5-2.mp3"
"biru ryax","日記","https://web.klokah.tw/ninew/sound/16/08/09-C-5-3.mp3"
"maku","我的","https://web.klokah.tw/ninew/sound/16/08/09-C-5-4.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/09-C-5-5.mp3"
"cingay","多","https://web.klokah.tw/ninew/sound/16/08/09-C-5-6.mp3"
"balay","很","https://web.klokah.tw/ninew/sound/16/08/09-C-5-7.mp3"
"qu","[虛]","https://web.klokah.tw/ninew/sound/16/08/09-C-5-8.mp3"
"sin’inu mnglung","回憶","https://web.klokah.tw/ninew/sound/16/08/09-C-5-9.mp3"
"mosa maku inblequn smku mlahang.","我要好好地珍藏它。","https://web.klokah.tw/ninew/sound/16/08/09-B-6.mp3"
"mosa","要","https://web.klokah.tw/ninew/sound/16/08/09-C-6-1.mp3"
"maku","我","https://web.klokah.tw/ninew/sound/16/08/09-C-6-2.mp3"
"inblequn","好好","https://web.klokah.tw/ninew/sound/16/08/09-C-6-3.mp3"
"smku","珍惜","https://web.klokah.tw/ninew/sound/16/08/09-C-6-4.mp3"
"mlahang","保護","https://web.klokah.tw/ninew/sound/16/08/09-C-6-5.mp3"
"mlukus mtasiq qu psatu Tegami.","郵差穿著綠色的衣服。","https://web.klokah.tw/ninew/sound/16/08/10-B-1.mp3"
"mlukus","穿","https://web.klokah.tw/ninew/sound/16/08/10-C-1-1.mp3"
"mtasiq","綠色的","https://web.klokah.tw/ninew/sound/16/08/10-C-1-2.mp3"
"qu","[虛]","https://web.klokah.tw/ninew/sound/16/08/10-C-1-3.mp3"
"psatu Tegami","郵差","https://web.klokah.tw/ninew/sound/16/08/10-C-1-4.mp3"
"qutux qutux ryax ga, kingiwan squliq smatu Tegami.","每天替人們送信。","https://web.klokah.tw/ninew/sound/16/08/10-B-2.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/08/10-C-2-1.mp3"
"qutux","一","https://web.klokah.tw/ninew/sound/16/08/10-C-2-2.mp3"
"ryax","日","https://web.klokah.tw/ninew/sound/16/08/10-C-2-3.mp3"
"ga","[虛]","https://web.klokah.tw/ninew/sound/16/08/10-C-2-4.mp3"
"kingiwan","代替","https://web.klokah.tw/ninew/sound/16/08/10-C-2-5.mp3"
"squliq","人們","https://web.klokah.tw/ninew/sound/16/08/10-C-2-6.mp3"
"smatu","送","https://web.klokah.tw/ninew/sound/16/08/10-C-2-7.mp3"
"Tegami","信件","https://web.klokah.tw/ninew/sound/16/08/10-C-2-8.mp3"
"ana mha blaq kayal ini ga mqwalax kayal,","不管晴天或雨天，","https://web.klokah.tw/ninew/sound/16/08/10-B-3.mp3"
"ana","不論","https://web.klokah.tw/ninew/sound/16/08/10-C-3-1.mp3"
"mha","好","https://web.klokah.tw/ninew/sound/16/08/10-C-3-2.mp3"
"blaq","好","https://web.klokah.tw/ninew/sound/16/08/10-C-3-3.mp3"
