"dialect_id","lesson_no","word_order","word_ab","word_ch"
"36","10","4","tina’aniin","他的身材"
"36","10","5","natia","原本要"
"36","10","6","kʉkʉna","各類食物"
"36","10","7","patangiriʉn","謹慎待之；小心為之"
"36","10","8","kuvau","穀倉"
"36","10","9","niatʉnʉ","找到了"
"36","10","10","cikiringain","它的邊邊或周圍"
"36","10","11","cauin","他的主人；他的人"
"36","10","12","sini’ʉcʉpʉa","所做的夢"
"36","10","13","aratʉmʉ","發芽"
"36","10","14","tavoo","素菜類"
"36","11","1","mikaacara","依靠；靠向"
"36","11","2","niatuumura canumu","深潭；海"
"36","11","3"," uʉnhua","文化"
"36","11","4","komanʉngʉ","吃的好；講究吃"
"36","11","5","maka’uarʉ","規勸；勸勉"
"36","11","6","sipukarikariʉn","用來討論；話題"
"36","11","7"," tiuruʉn","攪拌"
"36","11","8"," niisʉ’a","放置了；存放了"
"36","11","9","parionʉn","蒸"
"36","11","10","noo tiain","若要"
"36","12","1","’angici","加工過的皮革"
"36","12","2","makacarapung","戴上帽子"
"36","12","3"," sasarunai ","男性；雄性；公的"
"36","12","4","matacuvucuvungu tatia","大型聚會"
"36","12","5","mumʉnʉ","綁"
"36","12","6","piningiin","其外部"
"36","12","7","sikarain","其內部"
"36","12","8","arivivicia","常攜帶的"
"36","12","9","pa’avu","保暖"
"36","13","1","nipapuciria","使立起來的；建築物"
"36","13","2","tunganganʉn","合起來稱、被統稱"
"36","13","3","kaTapangʉ","住達邦的；鄒族"
"36","13","4","Na’aarua","拉阿魯哇族"
"36","13","5"," Cakʉrʉ","聚會所"
"36","13","6","cuku","族"
"36","13","7","taraceni","遠望"
"36","13","8","ngʉngʉʉcara","高處"
"36","13","9"," taningninga","平坦處"
"36","13","10","ta’avunua","掩埋處"
"36","13","11","kesoniʉn","問起來"
"36","14","1","siarupacain","其所使用的"
"36","14","2","cirupu","方巾"
"36","14","3","munasʉ","進行無礙；方便"
"36","14","4","matipain ","若參加"
"36","14","5","kasakʉnʉn","受珍惜、受重視；重要的"
"36","14","6","sipitukucu","鎖具；鈕扣"
"36","14","7"," tapasʉ","顏色；條紋"
"36","15","1","muarʉ ","玩具；把玩的"
"36","15","2","sima’ʉa ","戲耍的"
"36","15","3","tati’ingi","年紀小的；小朋友"
"36","15","4","mapʉnʉ","採摘"
"36","15","5","’aparumuanʉ","使比賽；使競爭"
"36","15","6"," sumaracaini","往遠處"
"36","15","7","nimukʉrʉ","握過；觸碰過"
"36","16","1","cani pininga","家庭；一個廣場"
"36","16","2","ngaca’ʉ","根部；根源"
"36","16","3","monoon ","經常或一直處在某"
"36","16","4","’ʉtʉmʉkʉnʉ","相聚"
"36","16","5","mutaru’an","在寮屋過夜"
"36","16","6","upeni","幾個；多少"
"36","16","7","tamu ","祖父母；祖輩"
"36","16","8"," marisuusuna","呼喊、呼叫；邀請；稱呼、稱謂"
"36","17","1","ponaannakʉ","提親"
"36","17","2"," tiain","若要"
"36","17","3"," nimarimanʉngʉ","長的很好"
"36","17","4","arivivicin","經常帶著"
"36","17","5","tarakanangʉn","看或認得出來"
"36","17","6","makasuin","那麼；那樣的話"
"36","17","7","maraini ","客氣；不好意思；謙和"
"36","17","8","reki","禮節"
"36","17","9"," tokia’e","不知道、不清楚"
"36","18","1"," kincaucaua","親友"
"36","18","2","kavangvang","全部、所有；都是、也是"
"36","18","3","cuma vuravurau","父輩"
"36","18","4","cuma; cina","稱呼父輩或母輩的敬語"
"36","18","5","vai","同胞兄弟姊妹"
"36","19","1","poiisua","關於、有關；講述某事件"
"36","19","2"," puisia","忌諱、禁忌"
"36","19","3","ma’icʉpʉ","懼怕；擔心"
"36","19","4","muaaparu","犯禁忌；靈異事件"
"36","19","5","kuarʉsu","使安心的專用詞彙"
"36","19","6","makacangʉ","立即"
"36","19","7","tarasangai","休息；停止"
"36","19","8","takaiisua ","假裝"
"36","19","9","kanaasia","季節；時令"
"36","19","10","maramucu","洗手"
"36","19","11"," araa","拿取的；獲得的"
"36","20","1","masini","現在；現代"
"36","20","2"," kava","動物的皮"
"36","20","3","Ripuun citai","日本時代"
"36","20","4","iupuung","營養"
"36","20","5","pungangain","對某吐痰"
"36","20","6","pusuaka","倒楣、不幸"
"36","20","7","karaakasua","表怒氣的感嘆詞"
"36","21","1","makasua cu","那樣之後"
"36","21","2","natanasa","原本或舊家；意指現今藤包山舊址"
"36","21","3","cauin","他的人；某的主人"
"36","21","4","umarivi","擁抱"
"36","21","5","pupui’i ","來來回回"
"36","21","6","makatumuru","好幾次"
"36","21","7","masangai ","厭倦"
"36","22","1","tinaravai","精靈；魂魄"
"36","22","2","’ucu","鬼"
"36","22","3","cungciau","宗教"
"36","22","4","sinyang","信仰"
"36","22","5","kuehuʉn","鬼魂"
"36","22","6","sʉn","神"
"36","23","1","siakaisisi","祭祀的方式"
"36","23","2","rumarapʉ","播種"
"36","23","3","cumacakʉʉcakʉ capuku","插芒草"
"36","23","4","tingasʉ","吃剩的"
"36","23","5"," poon","處在"
"36","23","6","mitanna’uru","盪鞦韆"
"36","23","7","takʉtakʉʉn","將某砍或挖除"
"36","24","1","mastaan","尤其；最"
"36","24","2","noo ’esiin","若在…"
"36","24","3","patangiria","要小心的"
"36","24","4","ucaniava","假如"
"36","24","5","kakanaa&rsquo;ua","成人們"
"36","24","6","masii","才可以"
"36","24","7","kakurungu","碰撞的聲音"
"36","25","1","kiukai","教會"
"36","25","2","naru’u","不幸"
"36","25","3","’inori","禱告"
"36","25","4","’uma’avunu","掩埋"
"36","25","5","niaraka","壞了"
"36","25","6"," aracaini","遠"
"36","25","7","imaa","喝的"
"36","26","1","takuciuciu","纏繞"
"36","26","2","’una/ ’Una","有/男名"
"36","26","3","rʉ’ʉvʉ","夥伴"
"36","26","4","nganain","他的名字"
"36","26","5","nguain","他"
"36","26","6","nimumʉkʉ","種植了"
"36","26","7","manman","辣椒"
"36","27","1","’esi pa","尚在、還在"
"36","27","2","rocu","下方"
"36","27","3"," sikarain","其中；其內部"
"36","27","4","mamisa","最近；近期"
"36","27","5","Pakiisia","閩南人；福佬人"
"36","27","6","misee","說法"
"36","28","1","marangʉ","老者；長輩；家長；父母親"
"36","28","2","cancani pininga","每個家庭"
"36","28","3"," ciacang","家長"
"36","28","4","masiiraru","原本"
"36","28","5","’ucangʉ sarunai","男人的配偶即太太"
"36","28","6","muru’ucangʉ","結婚；結為夫妻"
"36","29","1"," capain","其樣貌"
"36","29","2","aritapasʉʉn","（被）繪製；繪製成"
"36","29","3"," nakʉvʉ","物品的總稱"
"36","29","4","’aparatuturu","相互告知"
"36","29","5","ka’umu’umaʉn","做成田地"
"36","30","1","’apacuvunguʉn","使連接或延續"
"36","30","2","tamu nikianara","祖先"
"36","30","3","arakacaua","人增多"
"36","30","4","pupui’iʉn","來回"
"36","30","5"," marivivini","隨後；殿後"
"36","30","6","cani cupuungana","同宗"
"36","30","7","cupiniʉn","疊起來"
"37","1","1","hliparana ahlama","祖居地"
"37","1","2","arauhlusu","遷居；搬離"
"37","1","3","tahlana","社群"
"37","1","4","muvavilihli","後裔"
"37","1","5","pakituruhlipimia","文獻"
"37","1","6","alukavavalʉ","通婚"
"37","1","7","rahlua","長期"
"37","1","8","cuculikanana","鄰近"
"37","1","9","pualangʉlangʉ","重視"
"37","1","10","matarungahlʉ","總共；一共"
"37","2","1","mavacangʉ","豐富"
"37","2","2","vungʉka","文化"
"37","2","3","varu’u","新"
"37","2","4","acacacihli","每個人"
"37","2","5","hlikicumia","倒數"
"37","2","6","taivangʉna","台灣"
"37","2","7","laihlaulima","15"
"37","2","8","paiciana","排剪社"
"37","2","9","vilanganʉ","美瓏社"
"37","2","10","hlihlala","雁爾社"
"37","2","11","talicia","塔臘洽社"
"37","2","12","marahlupu","消失"
"37","2","13","na’ʉvʉana","那舞瓦娜社"
"37","3","1","hla&rsquo;alua","拉阿魯哇"
"37","3","2","tarisitatʉkʉhlʉ","複雜"
"37","3","3","kutumahlaʉ","少"
"37","3","4","malavalicu","變遷"
"37","3","5","kari","語言"
"37","3","6","manganʉ","努力"
"37","3","7","maliaili","拯救"
"37","3","8","turumamainina","學生"
"37","3","9","hlitalʉlʉvakari","幫忙"
"37","3","10","sialakari","錄音"
"37","3","11","umaruvacavacangʉisana","利用"
"37","3","12","anaʉ","珍貴"
"37","4","1","ahlaama","祖先"
"37","4","2","hlimaru","居住"
"37","4","3","saringusu","上游"
"37","4","4","hluhlungu sinvulu","新武呂溪"
"37","4","5","hlasʉnga","拉森阿"
"37","4","6","sasaruana","地方"
"37","4","7","takacicihli","自己"
"37","4","8","paranasasaruana","領域"
"37","4","9","rʉhlʉcʉ","高中里"
"37","4","10","minuu","美濃"
"37","4","11","mukakakua","通往"
"37","4","12","kani&rsquo;inani","目前"
"37","5","1","sakʉrahlʉtaungala","荖濃溪"
"37","5","2","liliunga","環境"
"37","5","3","papuhla","加上"
"37","5","4","sumukuhlu","布農族"
"37","5","5","lukai","魯凱族"
"37","5","6","paiuanʉ","排灣族"
"37","5","7","pakisia&rsquo;a","閩南族"
"37","5","8","tarucuvungu","連接"
"37","5","9","tukamia","界"
"37","5","10","matumuhlu","許多"
"37","5","11","kiariari","早期"
"37","5","12","parivuvutukuhlu","漁獵"
"37","5","13","pitukatukamia","範圍"
"37","6","1","uhlamarʉ","燒墾"
"37","6","2"," suli’i ʉvʉcʉngʉ","種籽"
"37","6","3","mariʉvʉcʉngʉ","收穫"
"37","6","4","&rsquo;aulia","平埔族"
"37","6","5","tumuturu","指導"
"37","6","6","mi&rsquo;a&rsquo;a","買賣"
"37","6","7","puliuhlu","交換"
"37","6","8","hlakʉsaiianaia","國民政府"
"37","6","9","apasamanganicu","鼓勵"
"37","6","10","mimiliki","梅子"
"37","6","11","susuku","薑"
"37","6","12","vavahlira","山坡地"
"37","6","13","mangʉsa","芒果"
"37","6","14","tasʉkʉca","愛玉"
"37","6","15","savuanʉ","藥"
"37","7","1","tapuhlaihlia","男子聚會所"
"37","7","2","umaluvu","覆蓋"
"37","7","3","puasipi","點燃"
"37","7","4","arupauauhli","輪流"
"37","7","5","ʉrangʉ","苧麻"
"37","7","6","hlalangʉ","護身符"
"37","7","7","palisia","禁忌"
"37","7","8","hlipitʉtʉra","規定"
"37","7","9","mitungusu","活動"
"37","7","10","pakiau","祭拜"
"37","7","11","kupaiakaka","作怪"
"37","8","1","papacicucu’u","殺人"
"37","8","2","maritʉtʉkʉ","毆打"
"37","8","3","pirasavungu","賠償"
"37","8","4","hlivuhlimarakaka","受傷"
"37","8","5","paumahlʉngʉ","承認"
"37","8","6","pasapumulikapʉna","偷竊"
"37","8","7","tuahlʉ","可以"
"37","8","8","cumalihli","侵占"
"37","8","9","pilaili","還"
"37","8","10","macimulikapʉ","姦淫"
"37","8","11","apatisangalʉia","抓到"
"37","8","12","mairarahlu","蓄意"
"37","9","1","lalangicatamusulu","高山"
"37","9","2","tapirasʉ","懸崖"
"37","9","3","pakuatua","溫泉"
"37","9","4","cucumuasasasala","遊客"
"37","9","5","matahlisau","清澈"
"37","9","6","palaili","恢復"
"37","9","7","saiahlʉisa","鯝魚"
"37","9","8","marumuku","喜歡"
"37","9","9","palaliahlʉ","放鬆"
"37","9","10","muhlu nguhlunguhlunguna","朔溪"
"37","9","11","papanaracuka sala’a","鋪平"
"37","9","12","tʉkʉ","心"
"37","10","1","valaku","獸皮"
"37","10","2","palasunguli","禦寒"
"37","10","3","siatamahlʉngʉ","製作"
"37","10","4","vutuhlu","鹿"
"37","10","5","&rsquo;ukui","羊"
"37","10","6","taurungu","山羌"
"37","10","7","palʉmʉ lʉmʉhlʉ","綁牢"
"37","10","8","atavʉrʉcisa pala&rsquo;ula","泡水"
"37","10","9","arupatakʉcʉ","拉扯"
"37","10","10","ma&rsquo;ula","軟"
"37","10","11","lumilili","抹"
"37","10","12","&rsquo;urai alʉmʉhlʉ","豬油"
"37","11","1","ʉvʉcʉngʉ","小米"
"37","11","2","intavangʉ","芋頭"
"37","11","3","mairangʉ","地瓜"
"37","11","4","vukuri","山藥"
"37","11","5","viaru","玉米"
"37","11","6","pusiamʉ","稻米"
"37","11","7","hlatʉngʉ","野菜"
"37","11","8","papa&rsquo;a","肉"
"37","11","9","avavu","煮"
"37","11","10","hlatʉngʉhlilʉmʉka","採集"
"37","11","11","cumacacavu","包飯"
"37","11","12","pitalu&rsquo;apuluacu","灶爐"
"37","11","13","maihli","鹽巴"
"37","11","14","macihliumara tapusucuia","味道"
"37","11","15","tapusucuia taupi","蛆"
"37","12","1","ihlu’u","項鍊"
"37","12","2","ilu&rsquo;u","腸子"
"37","12","3","maci paungua","掛"
"37","12","4","viaruahlamarʉ","薏苡"
"37","12","5","mahlatʉra","堅硬"
"37","12","6","tapaʉ","顏色"
"37","12","7","umururu","串"
"37","12","8","taruana","磨"
"37","12","9","tahluru","洞"
"37","12","10","hlumanʉ","鐵"
"37","12","11","culahlʉ","骨"
"37","12","12","ti’arʉ","金屬"
"37","12","13","pahlivinga","物品"
"37","13","1","salia","家屋"
"37","13","2","sapisasaruanana","地形"
"37","13","3","tumualangica","高處"
"37","13","4","papanara","平原"
"37","13","5","uruamitana","東方"
"37","13","6","patapuahlana","西方"
"37","13","7","maiahluahluasʉ","長方形"
"37","13","8","kungukungu","屋頂"
"37","13","9","hlalungu","茅草"
"37","13","10","pakangahlangahla","翻修"
"37","13","11","sahlangʉ","水筒"
"37","13","12","vaarʉ","架子"
"37","13","13","risakʉ","倉庫"
"37","13","14","taarʉ","床"
"37","13","15","tapasina","浴室"
"37","14","1","kisuahlahlama","講故事"
"37","14","2","sipacʉcʉpʉnga","智慧"
"37","14","3","ahlamatumuturu","教訓"
"37","14","4","sipangʉhlʉva ’ilikusu","後門"
"37","14","5","macimicalivi","經過"
"37","14","6","vaciki","左邊"
"37","14","7","ahlanʉ","右邊"
"37","14","8","tavulunga","北方"
"37","14","9","hluvu’u","台灣欒樹"
"37","14","10","mavahlaʉvaʉ","平安"
"37","14","11","maacarʉmʉkia","生病"
"37","14","12","mamacikia","死亡"
"37","14","13","uahlitakʉ","帶刀"
"37","15","1","sahli","歌謠"
"37","15","2","tilungucuhlai","蜻蜓"
"37","15","3","patʉkʉ","隔壁"
"37","15","4","kuli&rsquo;i","昆蟲"
"37","15","5","ahlamʉ","玩具"
"37","15","6","tukucu","朋友"
"37","15","7","makahlangulu","游泳"
"37","15","8","miavararʉ kiu&rsquo;u","爬樹"
"37","15","9","&rsquo;uracʉ","彈弓"
"37","15","10","’isuuhlu","陀螺"
"37","15","11","umaru racu’u tuhlahlitu","竹槍"
"37","15","12","sipasaulaulaʉ","遊戲"
"37","15","13","pahluaili","回憶"
"37","15","14","hlaparangʉ’isisi","松鼠"
"37","16","1","kilaliali","祭典"
"37","16","2","muahlisu","戰爭"
"37","16","3","apaihlipihla","危險"
"37","16","4","murucʉka","狩獵"
"37","16","5","mairuruma","建築"
"37","16","6","tukalasʉkasʉ","編籃"
"37","16","7","umaupangʉmamaini","育兒"
"37","16","8","mianʉ","搗"
"37","16","9","matalakiahlʉ","簡單的"
"37","16","10","ta&rsquo;iara","工作"
"37","16","11","umasasapa","開墾"
"37","16","12","muaumuma","耕作"
"37","16","13","mariaʉvʉcʉngʉ","收穫"
"37","17","1","alukala","婚姻"
"37","17","2","tararianʉ","同意"
"37","17","3","pauahlahlaina","提親"
"37","17","4","ahlava","帶"
"37","17","5","picumapaci","釀酒"
"37","17","6","pihlingi","家庭"
"37","17","7","alukavilau","離婚"
"37","17","8","tahlakʉ","豬"
"37","17","9","pirupuka","淫蕩"
"37","17","10","hliukakua","夫家"
"37","17","11","masavaʉ","懶惰"
"37","17","12","kutararianʉ","不聽話"
"37","18","1","kapitanʉ","首長"
"37","18","2","raahli","頭目"
"37","18","3","&rsquo;ʉlʉvʉ","巫師"
"37","18","4","tamutamua","世襲制"
"37","18","5","hlituahlahlama","長老"
"37","18","6","tarikicangihli","戰爭"
"37","18","7","malialualu","指揮"
"37","18","8","pasasapu","犯罪"
"37","18","9","pakatʉra","刑法"
"37","18","10","umuhlunu","命令"
"37","18","11","maruacʉcʉngʉhla","治病"
"37","18","12","paria’i’ihlicu","驅魔"
"37","18","13","hliarusaliria","託夢"
"37","19","1","tahliaria","太陽"
"37","19","2","langica","天空"
"37","19","3","macici","熱"
"37","19","4","siakilia","繩子"
"37","19","5","mangusipi","存活"
"37","19","6","muruacʉka","狩獵"
"37","19","7","kurivuuru","射"
"37","19","8","taravahli","探頭"
"37","19","9","taihlicua","湖"
"37","19","10","mutupiakʉ","掉下來"
"37","19","11","takuliacʉatʉkʉisa","難過"
"37","19","12","muruahlʉ","不敢"
"37","19","13","upapapalu","等待"
"37","19","14","turukuka","雞"
"37","20","1","sana&rsquo;ʉ","莿桐"
"37","20","2","vahlituru","木檞蘭"
"37","20","3","tavacihli","百合花"
"37","20","4","palungana","棵"
"37","20","5","’ihlicutakuliacʉ","惡魔"
"37","20","6","lavahli","山蘇"
"37","20","7","maiatuhluhlu","守護"
"37","20","8","apuhlu","火"
"37","20","9","mucuhlu","燒"
"37","20","10","paripa","吹"
"37","20","11","pariʉsʉpʉ","熄滅"
"37","20","12","mapuhli","白色"
"37","20","13","matavuhliu","紅色"
"37","20","14","lʉmʉmʉkʉ","種"
"37","21","1","vʉrʉnga","鰻魚"
"37","21","2","muvʉhlʉtʉ","橫"
"37","21","3","tulanga","漲"
"37","21","4","tukucua","滿了"
"37","21","5","patʉahlʉ","想到"
"37","21","6","&rsquo;alaliamʉ","蒼蠅"
"37","21","7","muluili","羨慕"
"37","21","8","&rsquo;ungu","角"
"37","21","9","murupahlaʉ","陣痛"
"37","21","10","musupikulu","燒彎"
"37","21","11","arupiau","紅嘴鳥"
"37","21","12","umaracʉ","咬"
"37","21","13","&rsquo;isisi","尾巴"
"37","21","14","vuhli&rsquo;itaiisa","蟒蛇"
"37","21","15","takaukau","老鷹"
"37","22","1","tumua","要"
"37","22","2","tumatuturu","傳承"
"37","22","3","maciuavuraia","贈予"
"37","22","4","usua","兩個"
"37","22","5","tavaivala","法物"
"37","22","6","mairahlu","應該"
"37","22","7","takuliacʉ","壞的"
"37","22","8","acahlimʉmʉa matisua","選兩個"
"37","22","9","hlimalava","曾經"
"37","22","10","rahlʉngʉtapaiia’a","木瓜葉"
"37","22","11","arakicacʉ","驚訝"
"37","22","12","muripakʉpakʉ","忌妒"
"37","22","13","manganʉ’ʉlʉvʉ","法力強"
"37","23","1","miatungusu","聖貝祭"
"37","23","2","kavurua","小矮黑人"
"37","23","3","miaʉlʉsʉ","相處"
"37","23","4","miacikirika","離開"
"37","23","5","anaʉa","寶物"
"37","23","6","umarihlahlapʉtʉ","交代"
"37","23","7","cahlumani","埋"
"37","23","8","pakikiau","祭拜"
"37","23","9","aupaupangʉ","侍奉"
"37","23","10","pavasu","勇猛神"
"37","23","11","pamavahlaʉvaʉ","平安神"
"37","23","12","mahlʉmʉ","整齊"
"37","24","1","apikaunga","歲時祭儀"
"37","24","2","kalua","八月"
"37","24","3","takuatasʉ’arʉ","凌晨"
"37","24","4","sihlangʉ","亮"
"37","24","5","umai","留"
"37","24","6","ʉvʉraʉ","穀粒"
"37","24","7","micikiri","分開"
"37","24","8","makahlua lavaʉ","睡懶覺"
"37","24","9","patakʉamʉ’aʉ","喚醒"
"37","24","10","kurarau","舉行"
"37","24","11","aucaucanitakuamia","步驟"
"37","24","12","siaravacangʉ","飽足"
"37","25","1","mututʉkʉra","意外"
"37","25","2","palualiuhluisa","更換"
"37","25","3","ʉmʉngʉngʉ","塞住"
"37","25","4","asapu","忘記"
"37","25","5","vangʉhlarʉ","墓"
"37","25","6","kumali","挖"
"37","25","7","vui&rsquo;i","藤"
"37","25","8","patavilanʉ","丟棄"
"37","25","9","marungahla ngahla","重複"
"37","25","10","upituaari","七日"
"37","25","11","maipuhli","乾淨"
"37","25","12","takʉlʉpʉngaicua","完成"
"37","26","1","amʉmʉkʉ","憂愁"
"37","26","2","iatʉhlʉngacuami","足夠"
"37","26","3","maripahlapahlaʉ","嫌少"
"37","26","4","kuamʉmʉkʉ","不煩惱"
"37","26","5","cuhlaumangʉ","什麼時候"
"37","26","6","kukucu","吃完"
"37","26","7","cʉrʉ’avʉ","竹筒"
"37","26","8","kipuriticuami","爆滿"
"37","26","9","patʉkʉrʉ","麻雀"
"37","26","10","aparanasʉ","浪費"
"37","26","11","takulangʉlangʉ","拼命"
"37","26","12","maluasangalʉ","搶奪"
"37","26","13","kuhlaisai","所以"
"37","27","1","hliangahlimaini","青梅竹馬"
"37","27","2","kuitapalavalʉ","不會變"
"37","27","3","puaili","回來"
"37","27","4","caihli","年"
"37","27","5","timahla vahliungu","音訊"
"37","27","6","pitamangamanga’a","癡癡的"
"37","27","7","hlipautuhlangisa","認識"
"37","27","8","tuumaangii taangiiaakuu","我一直哭"
"37","27","9","tupi&rsquo;i","瞎"
"37","27","10","picaucau","騙"
"37","27","11","miatatarʉ","失戀"
"37","28","1","hlipimia ahlama ","傳說"
"37","28","2","mulikapʉ","偷"
"37","28","3","rumahlaʉ","時候"
"37","28","4","kupakita","不公開"
"37","28","5","alupaliavavalʉ","互相"
"37","28","6","tʉkʉhlʉ","不一樣"
"37","28","7","mʉtʉlai","踏步舞"
"37","28","8","pahlaunganʉ","羽毛"
"37","28","9","ramucu","手"
"37","28","10","muhlahlisi","跳躍"
"37","28","11","arupatiakili","手拉手"
"37","28","12","kuninganinga","搖擺"
"37","28","13","cʉrʉhlʉ","羽毛髮簪"
"37","29","1","sarapungu","帽子"
"37","29","2","hlitinʉna","繡"
"37","29","3","tuvakʉ","貝殼"
"37","29","4","kirihli","老鷹"
"37","29","5","ivavu","尖端處"
"37","29","6","ta&rsquo;imisimia","胸袋"
"37","29","7","taipavʉkʉ","髮髻"
"37","29","8","uatapihli","小刀"
"37","29","9","ahlihla","獠牙"
"37","29","10","hlarangirangi","布"
"37","29","11","&rsquo;arisapʉta","腰帶"
"37","29","12","hlipivivila","流蘇"
"37","29","13","hliatavu","綁腿布"
"37","30","1","ngahla","名字"
"37","30","2","angahli","從"
"37","30","3","iniciki","才"
"37","30","4","maci","如果"
"37","30","5","masinu","洗澡"
"37","30","6","macacarʉmʉ","經常生病"
"37","30","7","hlitangura","生長"
"37","30","8","vungka","文化"
"37","30","9","muliuhlu","替換"
"37","30","10","pumahlʉmahlʉngʉ","清楚"
"37","30","11","&rsquo;ilikusu","後面"
"37","30","12","hlicalivana ","歷史"
"38","1","1","mulaudr","往東"
"38","1","2","makadare","下方、下面"
"38","1","3","marayarayas","平原"
"38","1","4","maredalredalrep","相互接近"
"38","1","5","mareuwadrangiya","互相拜訪、互相交流"
"38","1","6","kemakasu","攜帶"
"38","1","7","marekamenimeni ","各種類、多樣"
"38","1","8","kasasangalan","歡樂"
"38","1","9","marepanaunau","互相欣賞；觀摩"
"38","1","10","tiniktikan","雕刻品"
"38","1","11","sinangayangayan","所搭的帳篷"
"38","1","12","mungesalr","開始、起頭、開場、引言"
"38","1","13","kinalreayan","所方便的、最方便的"
"38","1","14","kiyatrebung","迎接"
"38","1","15","sidrumayan","外村、外地、異地"
"38","2","1","kasamaumaunan","各族（各族群）"
"38","2","2","marisarisan","都一樣"
"38","2","3","marakadruwadruwan","最多"
"38","2","4","marasaimaima","最少"
"38","2","5","pinikiruwanan","所穿著的"
"38","2","6","kinarekamelriyan","所不同的"
"38","2","7","kadrekalran","原鄉(原部落)"
"38","2","8","muasalr","改變；移動"
"38","2","9","uwabaawan","生活"
"38","2","10","marekakadruwan","越來越多"
"38","2","11","marekasaima","越來越少"
"38","2","12","karaukauka","爭相而去"
"38","2","13","emalaalak","一直拿"
"38","2","14","mutudradrekalr","形成部落"
"38","2","15","temelrutelru","增加"
"38","3","1","nirelrengan","所屬於；所負責"
"38","3","2","pinidrekalran","所屬的部落"
"38","3","3","kasadrekadrekalran","各部落"
"38","3","4","paruemaraw","有些……搶"
"38","3","5","kimatatengedr","戰爭；攻擊"
"38","3","6","parudremirauraung","較低沉"
"38","3","7","parekaapataw","使……分四"
"38","3","8","mueres","清一色"
"38","3","9","druwayaw","……來過"
"38","3","10","pasiesiay","強迫"
"38","3","11","parengay","使……說"
"38","3","12","temaradripung","使用日語"
"38","3","13","mangaleb","加重；更加"
"38","3","14","marekamulremes","越來越消失"
"38","3","15","kaaebut","會熄滅"
"38","4","1","nirebuwaan","發祥地、起源地"
"38","4","2","mirami","有根"
"38","4","3","kararuwayan","可以的"
"38","4","4","mukisatran","上去"
"38","4","5","piyaami","向著北方"
"38","4","6","trempaya","向著"
"38","4","7","mudalrep","靠近"
"38","4","8","mulenak","繁衍"
"38","4","9","pakababulayan","使……漂亮；使……美好"
"38","4","10","melribak","最先、最初"
"38","4","11","kemalregiya","進行祭儀"
"38","4","12","semasasing","照相；攝影"
"38","4","13","kararuwa","可以的；大約"
"38","4","14","ikadawilr","距離"
"38","4","15","puwaanger","使……想；回憶；紀念"
"38","5","1","makadraya","在西方"
"38","5","2","misama","有剩下、有餘"
"38","5","3","tratrepukan","打擊的地方"
"38","5","4","wadrangiyan","遊玩的地方"
"38","5","5","kasedean","假日"
"38","5","6","mareburebu","摔角"
"38","5","7","mukulukulung","滾"
"38","5","8","kamaidrangan","古老"
"38","5","9","kiputremela","去看病、去治療"
"38","5","10","muisatra","上去"
"38","5","11","palidring","車子"
"38","5","12","kurenauwan","明顯"
"38","5","13","mulaliyaban","海祭"
"38","5","14","kiyaeraw","喝酒"
"38","5","15","mareuriuri","混合"
"38","6","1","sasangaan","要製作的"
"38","6","2","pasalemaw","使……種"
"38","6","3","marekamakiteng","越來越小"
"38","6","4","makadrayadraya","在西邊"
"38","6","5","sinkinki","城市區"
"38","6","6","pabulasay","使……換；使……借"
"38","6","7","emasaasalr","一次又一次；一直更換"
"38","6","8","pakarisepu","使……果子多"
"38","6","9","pinaladaman","所指導的；所教的"
"38","6","10","mutrima","賣了"
"38","6","11","pukasakasayaw","使……集中"
"38","6","12","kemirungetr","認真、專心、仔細"
"38","6","13","meliputr","包起來"
"38","6","14","tremilrtrilr","拎著、提著"
"38","6","15","tremulrtrulr","擴增、增加"
"38","7","1","muretra","放棄；鬆弛"
"38","7","2","kararadrukan","集合地點"
"38","7","3","mulraud","溺水；流走、沖走"
"38","7","4","kaagelran","要緊急地"
"38","7","5","parepauwauwa","協調"
"38","7","6","inuleutran","心結、解不開；問題"
"38","7","7","pararutungaw","使……面對面"
"38","7","8","drinemdreman","所埋怨的、所怨恨的"
"38","7","9","benuut","禁止"
"38","7","10","temamaku","抽菸"
"38","7","11","kipakarun","使……工作"
"38","7","12","palibataw","使……過"
"38","7","13","mibinasak","有揹物"
"38","7","14","kaametregan","要穩重"
"38","7","15","pinatakesian","所教的"
"38","8","1","alengatran","貪心的程度"
"38","8","2","pinimanay","所擁有的"
"38","8","3","kadruwadruwanan","眾人"
"38","8","4","pamamelriyan","犯錯的"
"38","8","5","kalradramaw","使……知道、使……發現"
"38","8","6","dadikusaw","綑綁"
"38","8","7","karakadrekiyaw","一起責備"
"38","8","8","kuwadakudayan","要如何"
"38","8","9","pasabungaw","使……賠償"
"38","8","10","aalrang","要相伴；要借助"
"38","8","11","pakakedrengan","使……拉"
"38","8","12","pinamelriyan","所犯的錯"
"38","8","13","mitinalraman","有經驗"
"38","8","14","pinadrungadrung","被脫光的"
"38","8","15","patrirebenganay","使……週知；使……宣傳"
"38","9","1","puwaterekukan","雞籠"
"38","9","2","pubii","使……飛"
"38","9","3","mulaesi","實現、完成"
"38","9","4","kemadri","這麼說"
"38","9","5","paiselay","使……勉強、使……強迫"
"38","9","6","kaduresiresi","令人作噁"
"38","9","7","mayaa","去找"
"38","9","8","puwadarean","使……放下的"
