entry_id,reader_page,column,form,translation,method,included,exclusion_reason
song-2018-kanakanavu-dictionary-0512,202,2,sovungʉ,分配、分送（東西）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0513,202,2,suan,（你）那裡,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0514,202,2,sumasima’ʉ,玩；玩耍,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0515,202,2,sumasingsing,刷洗（物品）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0516,202,2,sumasʉngʉrʉ,浸泡（某物例如糯米）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0517,202,2,sumasʉpʉrʉ,數；算；唸書（唸出聲音）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0518,202,2,sumasuruvai / sumasuruve,借（借入、借出）,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0519,202,2,sumipʉkʉrʉ,閉（眼睛）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0520,202,2,suruvuo,借去,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0521,202,2,sápatʉ,四（數數）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0522,202,2,taa,走（催促）,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0523,202,2,tacau,狗,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0524,202,2,tacini / taciin,一（數人）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0525,202,2,tacuru,尖端；尖的地方,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0526,202,2,takacicin / takacicini,自己做；自行做；獨自做；主動做,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0527,202,2,takarura,青蛙,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0528,202,2,takituturua,老師,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0529,202,2,takupin,碗,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0530,202,2,takupirípiri,閃亮的,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0531,202,2,takuisi,羊,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0532,202,2,takʉkʉa / rʉkʉpʉ,老鷹,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0533,202,2,takʉrʉma,螞蟻,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0534,202,2,tamcurunga,蜻蜓,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0535,203,1,tammi,地瓜；甘藷,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0536,203,1,tamtasai,星星,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0537,203,1,tamtitu,小狗,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0538,203,1,tamia’aa,商店；販賣的地方,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0539,203,1,tamu,祖父、母,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0540,203,1,tamu nanakʉ,祖母；外婆；女性長者,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0541,203,1,tamu sarunai,祖父；外公；男性長者,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0542,203,1,tamu’iarʉ,勤勞,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0543,203,1,tanasa / tanaha,家屋；房子,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0544,203,1,tanasa mucaca,車子（字面涵義為走路的家）,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0545,203,1,tanasʉn; puraku,部落,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0546,203,1,taniara,日子；日,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0547,203,1,taniara kakangca,天候,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0548,203,1,taniarʉ,太陽,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0549,203,1,taníngari,歪；斜,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0550,203,1,tanuku,杯子；杓子,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0551,203,1,tanʉkʉ,芋頭,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0552,203,1,tantanau,森林；樹多之處,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0553,203,1,tantanniara,天天,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0554,203,1,tangria,朋友,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0555,203,1,tangtang,南瓜,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0556,203,1,tangʉca,鼻子,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0557,203,1,tangʉrʉngʉrʉ,木耳,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0558,203,1,taparu,豆類,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0559,203,1,tapasavuana,醫院,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0560,203,1,tapasʉ,顏色；圖紋；圖畫,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0561,203,1,tapau,縫隙；間隙,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0562,203,1,tapi,揹簍,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0563,203,1,tapinange,鳥,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0564,203,2,tapininga,庭院；院子；平坦的小區域,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0565,203,2,tapúnia,白色,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0566,203,2,tara-,看,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,no,Source prints a bound citation form with a trailing hyphen and supplies no unattached surface; entry excluded from the published XML.
song-2018-kanakanavu-dictionary-0567,203,2,tarako,洞；孔；洞穴,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0568,203,2,tarako parʉna,岩洞,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0569,203,2,tarasangai,停止；休息,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0570,203,2,tarikʉra,臼,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0571,203,2,tarimu,大鋤頭,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0572,203,2,tariri,過貓,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0573,203,2,tarisi,繩索,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0574,203,2,tarisinata,學校,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0575,203,2,tarukuka,雞,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0576,203,2,tarucung,傘,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0577,203,2,taru’an,工寮；寮屋,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0578,203,2,tarʉkʉpa,圍籬,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0579,203,2,tasini,辣,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0580,203,2,tasinʉva,窗戶,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0581,203,2,tassa,二（數人）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0582,203,2,tatarʉ,床舖,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0583,203,2,tatia,大,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0584,203,2,taturu,三（數人）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0585,203,2,taucʉng,乖巧,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0586,203,2,Tauruu,大陸人；外省人,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0587,203,2,tavara’ʉ/ tavarʉ’ʉ,知道；會；懂；可以,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0588,203,2,tavárunga,胸部,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0589,203,2,tavini ramucu,手指,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0590,203,2,tavukua,腰部；掛腰帶或皮帶的地方,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0591,203,2,tavununga,香菇,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0592,203,2,tavʉnʉvʉnʉ,香蕉（尚未熟成的）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0593,203,2,ta’ainsu / ta’ensu,湯匙,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0594,203,2,ta’anna,蝴蝶,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0595,203,2,ta’i,大便；糞便；屎,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0596,203,2,ta’ica,臀部,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0597,204,1,ta’uici,瘦（身材）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0598,204,1,ta’uici,細,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0599,204,1,ta’ʉnʉ/ ta’ʉʉn,椅子,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0600,204,1,ta’ʉrʉm,黑色,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0601,204,1,tee,他們,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0602,204,1,tímcara,高遠的上方,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0603,204,1,tikirimi,尋找,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0604,204,1,tikuru,衣服,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0605,204,1,tina’an,身體；瘦肉,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0606,204,1,tingami,信件,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0607,204,1,tingasʉ,吃剩的,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0608,204,1,tisikara,裡面；內部,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0609,204,1,ti’ingai / ti’inge / ti’ingi / ti’iing,小的,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0610,204,1,ti’ingai / ti’inge / ti’ingi / ti’iing,一點；一些；少許；小,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0611,204,1,tomi,麵條,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0612,204,1,tómarʉ,篩；篩子,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0613,204,1,tongingi,老鼠,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0614,204,1,torʉrʉ,咳,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0615,204,1,totasiarʉ,早上,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0616,204,1,tota’ia,廁所,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0617,204,1,to’umangʉ/ to’umaang,竹子,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0618,204,1,to’urua,前面；前方,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0619,204,1,tucu’u,水滴,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0620,204,1,tuísua,成為；擔任,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0621,204,1,tuku,小鋤頭,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0622,204,1,tukunu,心臟,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0623,204,1,tumatacucu,送（運送）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0624,204,1,tumataini / tumateni,丟棄,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0625,204,1,tumatakʉtakʉ,砍除；砍草；鋤草,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0626,204,1,tumatang,哭,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0627,204,1,tumatapini,縫補,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0628,204,1,tumata’isi,編織,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0629,204,1,tumatimana,聽,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0630,204,2,tumatini,掛,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0631,204,2,tumatúturu,教；教導；告訴,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0632,204,2,tungtung,鐵鎚,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0633,204,2,tupuru,坐下,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0634,204,2,turu,三（數數）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0635,204,2,turupangʉ,完成；結束,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0636,204,2,tutui,豬,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0637,204,2,tʉkʉ,耳朵,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0638,204,2,tʉnʉkai,頂端（樹頂）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0639,204,2,tʉvʉsʉ,甘蔗,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0640,204,2,uaru,八（數物）,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0641,204,2,ucani,一（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0642,204,2,ucaniava,如果；萬一,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0643,204,2,umaan,十（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0644,204,2,umanguru / manguru,逃,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0645,204,2,umara / mara,拿取,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0646,204,2,umavici / mavici,帶；攜帶,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0647,204,2,umucucu,吸取；抽取,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0648,204,2,umunini,地震,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0649,204,2,umu’ututu,放屁,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0650,204,2,unʉmʉ,六（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0651,204,2,upeni / upeen,多少（物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0652,204,2,upitu,七（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0653,204,2,urima,五（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0654,204,2,urucin,二（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0655,204,2,usia,九（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0656,204,2,usápatʉ,四（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0657,204,2,uturu,三（數物）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0658,204,2,u’ungu / vu’ungu,角（動物的）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0659,204,2,ʉcʉ,雲,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0660,204,2,ʉrangʉ,苧麻,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0661,204,2,ʉrʉna,雪；冰,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0662,204,2,ʉʉ’ʉ,好的；是的（應答別人的話）,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0663,204,2,ʉ’ʉrʉ,脖子,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0664,205,1,vai,手足,Official positioned text; language-sorted Appendix 2A,yes,
song-2018-kanakanavu-dictionary-0665,205,1,vakure,山藥,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0666,205,1,vakʉrʉ,傷口,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0667,205,1,vanai sii / sii,因為,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0668,205,1,vara’ʉ,肝臟,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0669,205,1,vara’ʉ,肺,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0670,205,1,vatu,石頭,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0671,205,1,vavuru,山豬,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0672,205,1,vankavuka,褲子,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0673,205,1,vántuku,錢；貨幣,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0674,205,1,viaru,玉米,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0675,205,1,vina’ʉ,小米,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0676,205,1,virávira,雞冠,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0677,205,1,vo’in,眼睛,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0678,205,1,vo’órua,新的,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0679,205,1,vuanʉ/ vuan,月亮,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0680,205,1,vuku,腰帶；皮帶,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0681,205,1,vunai,蛇,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
song-2018-kanakanavu-dictionary-0682,205,1,vungavung,花朵,Official Appendix 2A positioned text; barred-vowel forms cross-checked against duplicate Appendix 2B entry,yes,
